"@SammieLynnsMom @tg10781 ORG"
"today DATE"
"2 CARDINAL"
"#ff MONEY"
"friday DATE"
"lol &lt &lt @Ms_GudBitch ORG"
"May DATE"
"6 CARDINAL"
"tonight TIME"
"104&amp CARDINAL"
"F - Humidity ORG"
"7&amp 25 CARDINAL"
"28&amp CARDINAL"
"9mph - QUANTITY"
"today DATE"
"0.00 - http://cvwx.com QUANTITY"
"wxob NORP"
"60% PERCENT"
"today DATE"
"http://sns.ly/Kfl55 PERSON"
"2mar PERSON"
"UT LOC"
"tomorrow DATE"
"My Own Time - Gym Class Heroes PERSON"
"15:00 TIME"
"Friday DATE"
"YouTube ORG"
"Tomorrow DATE"
"one CARDINAL"
"today DATE"
"Joel on Technology ORG"
"tonight TIME"
"the middle of the DATE"
"#teenthings # MONEY"
"RT @Eeenie_Meenie ORG"
"today DATE"
"FRIDAY DATE"
"week 1 DATE"
"june DATE"
"The @Oprah Leadership Academy ORG"
"Saturday DATE"
"yeeee ! PERSON"
"@Dazzx GPE"
"2 CARDINAL"
"@alealshinn @BambingBling ~~~ PERSON"
"second ORDINAL"
"tomorrow DATE"
"today DATE"
"last day DATE"
"Hughie O'Donoghue PERSON"
"Persian NORP"
"Fitzwilliam PERSON"
"the other day DATE"
"2day DATE"
"taylor PERSON"
"monday DATE"
"gettinhg GPE"
"today DATE"
"sundays DATE"
"gamenight NORP"
"tomorrow DATE"
"RT @m_candelaria PERSON"
"Love Me Long Timeeeee Going WORK_OF_ART"
"HelloMornings ORG"
"Oct 1 - Check DATE"
"Sunday DATE"
"Route 66 FAC"
"Tomarrow GPE"
"Cuhzans NORP"
"Fuxx Widd PERSON"
"Repp :) PERSON"
"@AlineLemos ORG"
"Ainda PERSON"
"fazer o ORG"
"One CARDINAL"
"season 1 and 2 DATE"
"Travie PERSON"
"Chicago GPE"
"today DATE"
"ngmoco ORG"
"Today DATE"
"tonight TIME"
"tonight TIME"
"friday DATE"
"Today DATE"
"last day DATE"
"today DATE"
"@KrisReyes ORG"
"tonight TIME"
"Sept DATE"
"17 CARDINAL"
"Virgos PRODUCT"
"the end of the day DATE"
"330-1130 CARDINAL"
"sanchez PERSON"
"betos gbye party ORG"
"a day DATE"
"tomorrow DATE"
"2 CARDINAL"
"2 CARDINAL"
"tonight TIME"
"frat house ORG"
"Hattiesburg GPE"
"1s CARDINAL"
"tonight TIME"
"tomorrow DATE"
"Awh PERSON"
"L RT @BomadeBeverage ORG"
"today DATE"
"7-10pm TIME"
"Trophy Club ORG"
"Gwinnett PERSON"
"MAP @buffystar Turn ORG"
"tomorrow DATE"
"1 CARDINAL"
"2 weeks ago DATE"
"J ... ORG"
"2 CARDINAL"
"RT @GOTEMSAYNBABY PERSON"
"the summer DATE"
"a day DATE"
"first ORDINAL"
"Today DATE"
"DM ORG"
"tomorrow DATE"
"Facebook Job-Hunting App ORG"
"BranchOut ORG"
"$6 Million MONEY"
"http://bit.ly/aLTo95 PERSON"
"tonight TIME"
"63 CARDINAL"
"17 CARDINAL"
"Saturday DATE"
"86 DATE"
"30 CARDINAL"
"Next Week DATE"
"September 22 , 2010 DATE"
"Today DATE"
"5-8pm TIME"
"tomorrow DATE"
"High House Farm ORG"
"Waldorf Salad ORG"
"today DATE"
"EARPHONES ORG"
"TODAY DATE"
"@SinfulSalvatore PERSON"
"today DATE"
"Benedict PERSON"
"John Henry Newman PERSON"
"Benedict XVI PERSON"
"Sunday DATE"
"first ORDINAL"
"This Week DATE"
"The Drama Edition http://bit.ly/9duvYG # WORK_OF_ART"
"tonight TIME"
"@Kianerzzz PERSON"
"three CARDINAL"
"sunday DATE"
"@bubzeh PERSON"
"today DATE"
"6 Year Anniversary DATE"
"1 CARDINAL"
"second ORDINAL"
"RT PERSON"
"FB ORG"
"2write CARDINAL"
"Stanford ORG"
"Robert Laughlin PERSON"
"http://bit.ly/9k1L4N PERSON"
"http://kplu.org ORG"
"the last two days DATE"
"Herbie & ORG"
"Freddie ORG"
"Winter s EVENT"
"tonight TIME"
"RT PERSON"
"New Dorky Stuff WORK_OF_ART"
"Friday DATE"
"Sept 17th DATE"
"Noodleshop LOC"
"Ustream GPE"
"later tonight TIME"
"RT @itsJuliaHardy @WanderingRyu PERSON"
"Ryu PERSON"
"next week DATE"
"u ORG"
"XX RT @ihatequotes ORG"
"a bad day DATE"
"Today DATE"
"102nd ORDINAL"
"the American Professional Football Association ORG"
"NFL ORG"
"First ORDINAL"
"Brett Favre PERSON"
"@BornThisWayBaby ORG"
"#monsterlove MONEY"
"HAIRY GPE"
"DAYS IMMA DATE"
"SUM NEW PIX AIGHT RT ORG"
"ASU Step Gallery ORG"
"hun PERSON"
"tonight TIME"
"today DATE"
"Josh PERSON"
"Pope PERSON"
"Today DATE"
"2 CARDINAL"
"today DATE"
"Van PERSON"
"today DATE"
"@wilxTV ORG"
"@PersonalSelena ORG"
"friday DATE"
"whatchu ORG"
""
